gender,group,flight,player_id,player_name,school,seed,bracket_wins,bracket_losses,champion,runner_up,matches,wins,win_pct,wae,expected_wins,bracket_pct,elevation
boys,4A,S3,adb168f917d5bd91,Cyrus Tucker,Walter-Kenny,2.0,5,1,0,1,20.0,19.0,0.95,-0.2510389238408538,19.251038923840852,0.8333333333333334,-0.11666666666666659
girls,7A,S1,e5e4631cb7882898,Kira Patt-Henry,Brookmont,6.0,5,1,0,1,20.0,19.0,0.95,2.114913102626544,16.885086897373455,0.8333333333333334,-0.11666666666666659
boys,3A,S3,78b989178b18763b,Juan Werner,Ostrander Union,12.0,4,1,0,0,24.0,22.0,0.9166666666666666,1.4417999809354505,20.55820001906455,0.8,-0.11666666666666659
girls,9A,S3,5144672357a80475,Lucy Fitzgerald,Rockridge,4.0,4,1,0,0,12.0,11.0,0.9166666666666666,0.052713286308897156,10.947286713691103,0.8,-0.11666666666666659
boys,5A,S2,0cd4155bf39b06c5,Donald Bowers,Bush,3.0,3,1,0,0,15.0,13.0,0.8666666666666667,-0.2283942208738784,13.228394220873879,0.75,-0.1166666666666667
boys,6A,S3,ed10d4524e3fa21b,Quinn Baez,Valley Christian,7.0,3,1,0,0,15.0,13.0,0.8666666666666667,1.7236926682969542,11.276307331703046,0.75,-0.1166666666666667
boys,9A,S2,b96439a33fe4528a,Zachary Beckett,Coyote Bend,10.0,3,1,0,0,30.0,26.0,0.8666666666666667,1.0597594986160366,24.940240501383965,0.75,-0.1166666666666667
boys,Group 2,S2,a171a5acbf73ca7c,Karim Paul,Minidoka,4.0,3,1,0,0,30.0,26.0,0.8666666666666667,-0.45652269862065853,26.45652269862066,0.75,-0.1166666666666667
girls,4A,S1,032e44640cceb18a,Sarah Vardy,Tallulah Canyon,7.0,3,1,0,0,30.0,26.0,0.8666666666666667,0.9954411284978589,25.00455887150214,0.75,-0.1166666666666667
boys,2A,S1,d7ba47c5cb35b8b5,Anders Schmidt,Netherwood,7.0,3,1,0,0,23.0,20.0,0.8695652173913043,0.8829969720268875,19.117003027973112,0.75,-0.11956521739130432
boys,3A,S3,ebba525d567e60ad,Emilio Jenkins,Barclay,6.0,3,1,0,0,23.0,20.0,0.8695652173913043,0.45912126526331654,19.540878734736683,0.75,-0.11956521739130432
boys,5A,S3,902e5d23fdb0ec63,Luke Lewis,Miles Davis,7.0,3,1,0,0,23.0,20.0,0.8695652173913043,1.8138807594314965,18.1861192405685,0.75,-0.11956521739130432
boys,9A,S1,e8b32f3a628448a8,Jacob Andrews,Notre Dame,3.0,3,1,0,0,23.0,20.0,0.8695652173913043,-0.4962455988336191,20.496245598833617,0.75,-0.11956521739130432
girls,5A,S2,68d266190dd520dd,Amanda Hani,Bush,7.0,3,1,0,0,23.0,20.0,0.8695652173913043,-0.355114766360045,20.355114766360046,0.75,-0.11956521739130432
girls,9A,S1,ac488dbe3dfa30f2,Amira Yoon,Notre Dame,3.0,3,1,0,0,23.0,20.0,0.8695652173913043,-0.44252521253284594,20.442525212532846,0.75,-0.11956521739130432
girls,3A,S2,52736e17f83c69c9,Madilyn Galvan,San Lorenzo,2.0,5,1,0,1,22.0,21.0,0.9545454545454546,0.3877281464433957,20.612271853556603,0.8333333333333334,-0.12121212121212122
girls,9A,S3,2e0f9001a448edd8,Lydia Fox,Canal View,1.0,5,1,0,1,22.0,21.0,0.9545454545454546,1.1365515224358669,19.863448477564134,0.8333333333333334,-0.12121212121212122
girls,Group 2,S1,339a7c8f5b401c3b,Samantha Vences,Star Valley Regional,1.0,5,1,0,1,22.0,21.0,0.9545454545454546,0.40834270558252606,20.591657294417473,0.8333333333333334,-0.12121212121212122
boys,6A,S1,b2bc592396bc2c97,Colin Rueb,Bolinas,4.0,4,1,0,0,26.0,24.0,0.9230769230769231,2.4530893307966064,21.546910669203395,0.8,-0.12307692307692308
girls,5A,S3,b17699d1f97b6e1b,Tiyamike Msiska,Boggs,3.0,4,1,0,0,26.0,24.0,0.9230769230769231,2.0670338231989507,21.93296617680105,0.8,-0.12307692307692308
girls,1A,S1,34bc80f2de3b755b,Celeste Downs,Joseph,5.0,5,1,0,1,23.0,22.0,0.9565217391304348,1.2687722223883975,20.731227777611604,0.8333333333333334,-0.12318840579710144
girls,5A,D1,32df233c3ee6400e,Aria Rollins,Westfield Friends,2.0,5,1,0,1,23.0,22.0,0.9565217391304348,0.4095731011436108,21.59042689885639,0.8333333333333334,-0.12318840579710144
boys,1A,S3,111bcf1acc5b7a8b,Sebastian Duffy,Cassius,3.0,5,1,0,1,24.0,23.0,0.9583333333333334,0.03235405888352971,22.96764594111647,0.8333333333333334,-0.125
boys,4A,S3,75f12e0fe740e8ee,Terrell Cranis,Port Veles Episcopal,5.0,3,1,0,0,24.0,21.0,0.875,-0.24057676605269773,21.240576766052698,0.75,-0.125
boys,7A,S1,2ed76fab71508fce,Joseph Lovell,Brookmont,7.0,3,1,0,0,24.0,21.0,0.875,2.8777692218947446,18.122230778105255,0.75,-0.125
girls,4A,D1,de7535db4b9fa8c6,Addilyn Mattox,Eastmont,6.0,3,1,0,0,16.0,14.0,0.875,-1.2842470696204993,15.284247069620498,0.75,-0.125
girls,9A,D2,3c654ae7a5038b18,Emma Horton,L.B. Johnson,8.0,3,1,0,0,16.0,14.0,0.875,0.9820935678264638,13.017906432173536,0.75,-0.125
girls,Group 3,S2,edd895da93d3afb9,Olivia Hollingsworth,Saltbush,7.0,3,1,0,0,24.0,21.0,0.875,0.6381826865492818,20.361817313450718,0.75,-0.125
girls,7A,D1,c8dfa62c1e7e5788,Lillian Hutchinson,Veles Harbor,4.0,4,1,0,0,27.0,25.0,0.9259259259259259,1.8584560810794075,23.141543918920593,0.8,-0.12592592592592589
girls,Group 2,S2,a3f1812644aaf094,Aurora Perez,Toussaint,2.0,4,1,0,0,27.0,25.0,0.9259259259259259,0.02129666651439177,24.97870333348561,0.8,-0.12592592592592589
girls,7A,S2,11a5947f60fa49f3,Ariel Williams,Romero-Finniski,3.0,5,1,0,1,26.0,25.0,0.9615384615384616,1.5872596222807083,23.41274037771929,0.8333333333333334,-0.1282051282051282
boys,9A,D1,84c4d11512094c40,Daniel Clapp,Rockridge,2.0,4,1,0,0,14.0,13.0,0.9285714285714286,-0.01157773651915961,13.01157773651916,0.8,-0.12857142857142856
girls,6A,S3,b495e135c8e1563b,Annie Hahm,Chaminade,4.0,4,1,0,0,28.0,26.0,0.9285714285714286,1.1245873544114442,24.875412645588558,0.8,-0.12857142857142856
girls,7A,S1,1978374c37479857,Silvia Velez,Romero-Finniski,2.0,4,1,0,0,28.0,26.0,0.9285714285714286,1.0353622043356623,24.964637795664338,0.8,-0.12857142857142856
girls,5A,S3,c167dbcdde2fd3dc,Claudia Wilson,Clover,8.0,3,1,0,0,25.0,22.0,0.88,0.5582896325814677,21.441710367418533,0.75,-0.13
boys,7A,S2,407afcefac59c7cb,Raymond Williams,Evans Larsen Day,2.0,4,1,0,1,29.0,27.0,0.9310344827586207,0.07901975717457482,26.920980242825426,0.8,-0.13103448275862062
girls,4A,S2,fa2f09bbdb18677c,Esther Ranson,Basalt,11.0,3,1,0,0,17.0,15.0,0.8823529411764706,0.9643981637845923,14.035601836215408,0.75,-0.13235294117647056
girls,7A,S1,1de6ebce0b02bf03,Sofia King,Bellarmine Prep,3.0,3,1,0,0,17.0,15.0,0.8823529411764706,0.625855623961417,14.374144376038583,0.75,-0.13235294117647056
girls,8A,D1,2beaab454f0abc6f,Brynlee Smith,Seawall,8.0,3,1,0,0,17.0,15.0,0.8823529411764706,1.397168616618345,13.602831383381655,0.75,-0.13235294117647056
girls,Group 1,D1,cfef1804ae313859,Corinne Young,Boyle Heights,4.0,3,1,0,0,17.0,15.0,0.8823529411764706,1.1825823086788085,13.817417691321191,0.75,-0.13235294117647056
girls,8A,S1,f589cddf922ba0f3,Ariana Gills,Marshfield Prep,2.0,4,1,0,0,15.0,14.0,0.9333333333333333,0.16152047667888625,13.838479523321114,0.8,-0.1333333333333333
boys,2A,S1,a22595e99e1ce44b,Jace York,Texas Beach,6.0,3,1,0,0,26.0,23.0,0.8846153846153846,0.27673978797791177,22.723260212022087,0.75,-0.13461538461538458
boys,3A,S2,11cad0ed91566fe7,Ashram Ramkissoon,Ostrander Union,5.0,3,1,0,0,26.0,23.0,0.8846153846153846,0.4246542022594503,22.57534579774055,0.75,-0.13461538461538458
girls,7A,S2,3737b6316efaed9c,Katelyn Chandler,Baptist,1.0,3,1,0,0,26.0,23.0,0.8846153846153846,-1.2027123569660247,24.202712356966025,0.75,-0.13461538461538458
boys,9A,S2,3d4c62424e923619,Grant Cooper,Southridge Christian,3.0,4,1,0,0,31.0,29.0,0.9354838709677419,1.169242865871909,27.830757134128092,0.8,-0.13548387096774184
girls,2A,S1,d8c73211d143dc49,Zoey Mahoney,Texas Beach,7.0,3,1,0,0,35.0,31.0,0.8857142857142857,4.015456231707681,26.98454376829232,0.75,-0.13571428571428568
girls,4A,S2,be3fad621a434596,Lydia Woo,Port Veles Episcopal,3.0,4,1,0,0,16.0,15.0,0.9375,0.09283130487571578,14.907168695124284,0.8,-0.13749999999999996
girls,9A,D1,3d0883b422b6ae49,Selena Guardado,Morgan Park,7.0,4,1,0,0,16.0,15.0,0.9375,1.2235248067344013,13.776475193265599,0.8,-0.13749999999999996
boys,3A,S2,c0c13e9a02e68e43,Zakhar Potapova,Horseshoe Bend,8.0,3,1,0,0,18.0,16.0,0.8888888888888888,0.7014179092082725,15.298582090791728,0.75,-0.13888888888888884
girls,9A,D1,839a0695e39c7f92,Emma McBee,Jesuit,1.0,3,1,0,0,18.0,16.0,0.8888888888888888,-0.23366492864582977,16.23366492864583,0.75,-0.13888888888888884
girls,9A,S2,9c42d411af1fa3dd,Cora Reeser,Wells,10.0,3,1,0,0,27.0,24.0,0.8888888888888888,2.0873299365770945,21.912670063422905,0.75,-0.13888888888888884
girls,Group 3,S2,034924fbfdd0f2f1,Sadie Clark,Kearney,5.0,3,1,0,0,27.0,24.0,0.8888888888888888,0.2589389694688985,23.741061030531103,0.75,-0.13888888888888884
girls,3A,D1,68637f8adef22e9e,Zoey Thomas,Quarmont,3.0,4,1,0,0,17.0,16.0,0.9411764705882353,0.9786485427353345,15.021351457264666,0.8,-0.14117647058823524
boys,8A,S3,5fbe3975dbb02bdf,Mazigh Al-Nuaimi,Marshfield Prep,5.0,3,1,0,0,28.0,25.0,0.8928571428571429,0.7299377231126077,24.270062276887394,0.75,-0.1428571428571429
girls,1A,S1,088261a6a1e9f827,Sunitha Cluff,Cassius,3.0,3,1,0,0,28.0,25.0,0.8928571428571429,1.4341746554518244,23.565825344548177,0.75,-0.1428571428571429
girls,9A,S2,a658ccb65935c7af,Eileen Helman,Morgan Park,9.0,3,1,0,0,28.0,25.0,0.8928571428571429,1.8537434928272218,23.14625650717278,0.75,-0.1428571428571429
boys,5A,S2,684005b3fab8b93c,Samuel Callahan,Elk River,11.0,4,1,0,0,18.0,17.0,0.9444444444444444,1.3765117776335662,15.623488222366433,0.8,-0.14444444444444438
boys,1A,S1,dbb3eb9c81b8edf2,Oliver Blair,Joseph,3.0,3,1,0,0,19.0,17.0,0.8947368421052632,-0.48331487732355016,17.48331487732355,0.75,-0.14473684210526316
boys,5A,S3,0a91dee066e61ef1,Adam Rupe,Morne Caribou Polytechnic,5.0,3,1,0,0,19.0,17.0,0.8947368421052632,0.4600971306599074,16.539902869340093,0.75,-0.14473684210526316
boys,Group 2,S3,b14493ce5f11801e,Kevin Kim,Pacific Friends,4.0,3,1,0,0,19.0,17.0,0.8947368421052632,0.5397367427200341,16.460263257279966,0.75,-0.14473684210526316
girls,Group 2,S3,79c4e28842bfb945,Keira Ochsner,E. Baker,5.0,3,1,0,0,29.0,26.0,0.896551724137931,3.145452722688658,22.854547277311344,0.75,-0.14655172413793105
girls,Group 3,D1,a660c7bde6040a5c,Arya Gottschalk,Kearney,8.0,3,1,0,0,29.0,26.0,0.896551724137931,-0.9176125125852704,26.917612512585272,0.75,-0.14655172413793105
girls,6A,S1,12188d1b885a8fd4,Presley Palm,Bolinas,3.0,4,1,0,0,19.0,18.0,0.9473684210526315,0.9966469785693834,17.003353021430616,0.8,-0.14736842105263148
girls,Group 3,D1,f3c1c87f19db18c2,Kenna Song,Saltbush,4.0,4,1,0,0,19.0,18.0,0.9473684210526315,0.30213062774478583,17.697869372255216,0.8,-0.14736842105263148
boys,1A,S2,e83fdd8113b1d93d,Omari Bell,Joseph,5.0,3,1,0,0,20.0,18.0,0.9,0.23230982173113823,17.76769017826886,0.75,-0.15000000000000002
boys,1A,S2,3101623a78500b3e,Brody Russell,Klickitat,7.0,3,1,0,0,30.0,27.0,0.9,1.7323899430191698,25.26761005698083,0.75,-0.15000000000000002
boys,1A,S3,772596e8948fa933,Ron Silva,Pellford,5.0,3,1,0,0,30.0,27.0,0.9,3.0793238898400164,23.920676110159985,0.75,-0.15000000000000002
boys,2A,S3,3de23ff37047f6a7,Adam Rapp,Pine Eagle,8.0,3,1,0,0,20.0,18.0,0.9,1.6946510787964257,16.305348921203574,0.75,-0.15000000000000002
boys,6A,D1,38deda7405998f65,John Rodriguez,Springfield,13.0,3,1,0,0,10.0,9.0,0.9,1.3933339455649278,7.606666054435072,0.75,-0.15000000000000002
girls,2A,S2,3c681949655bf9fc,Georgia Elwood,Sutter Basin,9.0,3,1,0,0,20.0,18.0,0.9,0.759270254090552,17.240729745909448,0.75,-0.15000000000000002
girls,3A,D1,d8967fa83a9889a4,Madison Bowers,Barclay,7.0,3,1,0,0,10.0,9.0,0.9,0.4416682220531776,8.558331777946822,0.75,-0.15000000000000002
girls,3A,S1,9fb69517c68e5fdd,Jean Hamada,San Lorenzo,3.0,3,1,0,0,30.0,27.0,0.9,2.339830188881792,24.66016981111821,0.75,-0.15000000000000002
girls,3A,S2,93b8f991254a0d2a,Ashley Rose,Monte Blanco,8.0,3,1,0,0,20.0,18.0,0.9,2.5298522802497,15.4701477197503,0.75,-0.15000000000000002
girls,5A,S2,30de3cbd23b1e0b1,Addison Crader,Riverside,6.0,3,1,0,0,20.0,18.0,0.9,0.5917879113487544,17.408212088651247,0.75,-0.15000000000000002
girls,7A,D1,030fb2b86407bf29,Mary Steger,Cherry Hill East,7.0,3,1,0,0,10.0,9.0,0.9,0.43424808229724954,8.56575191770275,0.75,-0.15000000000000002
boys,2A,S1,6aee563e046a12ef,Bennett Harris,Villard,2.0,4,1,0,0,21.0,20.0,0.9523809523809523,0.7540958070990371,19.245904192900962,0.8,-0.15238095238095228
boys,2A,S3,7227961e6d6ff516,Dennis Lake,Villard,3.0,4,1,0,0,22.0,21.0,0.9545454545454546,1.126977037254897,19.873022962745104,0.8,-0.15454545454545454
boys,Group 2,D1,855593346385052f,Deacon Christensen,Star Valley Regional,2.0,4,1,0,0,22.0,21.0,0.9545454545454546,0.8995303995296642,20.100469600470337,0.8,-0.15454545454545454
boys,Group 2,S1,650476955229ebc4,Ardi Vikri,Kishwaukee,1.0,3,1,0,0,21.0,19.0,0.9047619047619048,1.2014024840893414,17.798597515910657,0.75,-0.15476190476190477
girls,1A,S3,c2b6645ce18126ef,Cara Pegula,Levee Bluff,7.0,3,1,0,0,21.0,19.0,0.9047619047619048,1.0357450438828706,17.96425495611713,0.75,-0.15476190476190477
girls,Group 3,S3,0a4734c8b4e81f34,Lily Saldana,Riverview,7.0,3,1,0,0,21.0,19.0,0.9047619047619048,0.30966069183768796,18.69033930816231,0.75,-0.15476190476190477
boys,Group 2,S1,00e94e489020d189,Blake Duong,Star Valley Catholic,5.0,3,1,0,0,32.0,29.0,0.90625,2.3583760749475684,26.641623925052432,0.75,-0.15625
boys,7A,S3,9e442b7655569785,Tancredi Filangeri,Romero-Finniski,2.0,4,1,0,1,24.0,23.0,0.9583333333333334,0.6084441130074728,22.391555886992528,0.8,-0.15833333333333333
girls,2A,S3,f2a5d3cba4109868,Phoenix Hallman,Draybrook Union,4.0,3,1,0,0,22.0,20.0,0.9090909090909091,-0.3602436592278948,20.360243659227894,0.75,-0.15909090909090906
girls,4A,D1,ce1122ccb1d5655b,Katherine Armour,Port Veles Episcopal,5.0,3,1,0,0,11.0,10.0,0.9090909090909091,-0.4524105738361681,10.452410573836168,0.75,-0.15909090909090906
girls,9A,S1,83e31ec21a8448ce,Ella Lewis,Canal View,1.0,3,1,0,0,22.0,20.0,0.9090909090909091,1.5647631168877838,18.435236883112218,0.75,-0.15909090909090906
girls,Group 3,S2,a761c70f5b0457db,Natalie Greene,Espoo,1.0,4,1,0,0,25.0,24.0,0.96,0.0993359474281319,23.90066405257187,0.8,-0.15999999999999992
boys,7A,S2,27ba46e4f08a1054,Karsen Lunan,Baptist,4.0,4,1,0,0,26.0,25.0,0.9615384615384616,1.2537025703386142,23.746297429661386,0.8,-0.16153846153846152
girls,Group 1,S3,b701862b160bbb61,Penelope Reyna,Monongahela,3.0,4,1,0,0,27.0,26.0,0.9629629629629629,1.732726959745226,24.267273040254775,0.8,-0.16296296296296287
boys,3A,S1,db0ccba834ba5d3e,Oliver Bushnell,Tallgrass,3.0,3,1,0,0,23.0,21.0,0.9130434782608695,1.8964832765105886,19.103516723489413,0.75,-0.1630434782608695
girls,5A,S3,127063e1a2c99628,Shayla Herron,Hazel Country Day,7.0,3,1,0,0,23.0,21.0,0.9130434782608695,1.3769249383616384,19.62307506163836,0.75,-0.1630434782608695
girls,9A,S2,557b6bd9afdae1d2,Latoya Bridges,Jesuit,3.0,3,1,0,0,23.0,21.0,0.9130434782608695,1.0498394490219483,19.95016055097805,0.75,-0.1630434782608695
girls,7A,S3,7a038bad93f7c720,Josephine Rodriguez,Baptist,1.0,4,1,0,0,28.0,27.0,0.9642857142857143,0.4211871396310566,26.578812860368945,0.8,-0.16428571428571426
boys,Group 1,S1,c1bf73c302dee94e,Daniel Serrano,Monongahela,3.0,4,1,0,0,29.0,28.0,0.9655172413793104,3.287595010970541,24.71240498902946,0.8,-0.16551724137931034
boys,1A,D1,a44fcff9ae344513,Tushar Srivastava,Cassius,1.0,5,1,0,1,10.0,10.0,1.0,0.33199593518556436,9.668004064814436,0.8333333333333334,-0.16666666666666663
boys,2A,S2,fa641b6b511dde1f,Quinn Telander,Meridian Regional,2.0,5,1,0,1,17.0,17.0,1.0,1.7956546473151516,15.204345352684848,0.8333333333333334,-0.16666666666666663
boys,3A,S1,c9edd349fda4d1ee,Tyson Wiley,Ostrander Union,2.0,5,1,0,1,18.0,18.0,1.0,1.0320917467500852,16.967908253249913,0.8333333333333334,-0.16666666666666663
boys,5A,D1,293fa189d55811ef,Keaton Offord,Star City,2.0,5,1,0,1,11.0,11.0,1.0,0.33876027981571466,10.661239720184286,0.8333333333333334,-0.16666666666666663
boys,5A,S2,3110b77428406c63,Vincent Green,Star City,1.0,5,1,0,1,23.0,23.0,1.0,1.3679738825256766,21.632026117474325,0.8333333333333334,-0.16666666666666663
boys,8A,D1,ea322294e1c9b43d,Rondell Sampras,Seawall,2.0,5,1,0,1,10.0,10.0,1.0,1.4042162018835462,8.595783798116454,0.8333333333333334,-0.16666666666666663
boys,Group 2,S2,293274a7412df419,Josiah Knudsen,Kishwaukee,2.0,5,1,0,1,27.0,27.0,1.0,2.9655110167093395,24.03448898329066,0.8333333333333334,-0.16666666666666663
girls,2A,D1,60c6e643e02d602e,Candice Morrison,Texas Beach,1.0,5,1,0,1,11.0,11.0,1.0,0.5692962000198575,10.430703799980142,0.8333333333333334,-0.16666666666666663
girls,3A,S3,28609b910677997c,Madison Link,San Lorenzo,2.0,5,1,0,1,20.0,20.0,1.0,0.8781037273863933,19.121896272613608,0.8333333333333334,-0.16666666666666663
girls,4A,S1,c8f28a8abb92798d,Kaylee Durr,Port Veles Episcopal,2.0,5,1,0,1,17.0,17.0,1.0,0.6696961882924929,16.330303811707505,0.8333333333333334,-0.16666666666666663
girls,4A,S2,f534f703441d4c15,Sophie England,Walter-Kenny,1.0,5,1,0,1,27.0,27.0,1.0,0.2597126344251708,26.74028736557483,0.8333333333333334,-0.16666666666666663
girls,5A,D1,b00c62f9f14b8d76,Erika Hailey,Westfield Friends,2.0,5,1,0,1,11.0,11.0,1.0,0.4282670330338306,10.57173296696617,0.8333333333333334,-0.16666666666666663
girls,Group 3,S3,e47385da8e0313cc,Kinsley Baer,Mirage Crossing,1.0,5,1,0,1,23.0,23.0,1.0,1.0658777335838263,21.934122266416175,0.8333333333333334,-0.16666666666666663
boys,Group 3,S1,388da8c56514c8fa,Kingsley McCoy,Rilland,4.0,3,1,0,0,24.0,22.0,0.9166666666666666,1.470443995654684,20.529556004345316,0.75,-0.16666666666666663
girls,2A,D1,dc1c00b8da308862,Shante Nagle,Pine Eagle,6.0,3,1,0,0,12.0,11.0,0.9166666666666666,0.03495581183845875,10.965044188161542,0.75,-0.16666666666666663
girls,2A,S1,e94a7bd7f5753a17,Natalia Carter,Draybrook Union,2.0,3,1,0,0,24.0,22.0,0.9166666666666666,-0.45508107743749404,22.455081077437494,0.75,-0.16666666666666663
girls,9A,D1,1992854390c0c680,Maya Cahalan,Banneker,8.0,3,1,0,0,12.0,11.0,0.9166666666666666,1.90597258903358,9.09402741096642,0.75,-0.16666666666666663
girls,Group 3,D1,afbd8353e0f03020,Lexi Wilfley,Nurmes,7.0,3,1,0,0,12.0,11.0,0.9166666666666666,1.3088399738663954,9.691160026133605,0.75,-0.16666666666666663
girls,Group 3,S1,c06aacd67c10d64b,Ashvarya Verma,Kuusamo,6.0,3,1,0,0,24.0,22.0,0.9166666666666666,0.9359007828310915,21.06409921716891,0.75,-0.16666666666666663
boys,8A,S1,c14399c2fd4f5641,Finn Brockway,Tidegate,6.0,3,1,0,0,25.0,23.0,0.92,4.013656658114543,18.98634334188546,0.75,-0.17000000000000004
boys,Group 3,S2,cc17a317a31cbe1e,Ryan Ross,Espoo,3.0,3,1,0,0,26.0,24.0,0.9230769230769231,2.0428288171760656,21.957171182823934,0.75,-0.17307692307692313
girls,9A,S3,4dbbcd1bf6e4e526,Amelia Turner,Port Meridian Central,6.0,3,1,0,0,27.0,25.0,0.9259259259259259,0.8124167229017895,24.18758327709821,0.75,-0.17592592592592593
girls,Group 1,S2,8683d46d60ab9ef3,Claire Williams,St. Teresa,7.0,3,1,0,0,27.0,25.0,0.9259259259259259,0.2559895391441229,24.744010460855876,0.75,-0.17592592592592593
boys,1A,S3,dc08c737f5a13cc5,Calvin Haun,Coastal Christian,2.0,3,1,0,0,28.0,26.0,0.9285714285714286,1.830466215183233,24.169533784816768,0.75,-0.1785714285714286
boys,4A,S1,c002fb16a7b6940f,Benjamin Sierra,J. Jackson,7.0,3,1,0,0,28.0,26.0,0.9285714285714286,2.8120817179060458,23.187918282093953,0.75,-0.1785714285714286
boys,5A,D1,85afb0c359d8f23a,Alejandro Lynn,Fruitvale,7.0,3,1,0,0,14.0,13.0,0.9285714285714286,1.9898211852499204,11.010178814750079,0.75,-0.1785714285714286
girls,9A,D1,ebafc4ec662d72e9,Eliza Smith,Port Meridian Central,4.0,3,1,0,0,14.0,13.0,0.9285714285714286,1.1666791721455834,11.833320827854417,0.75,-0.1785714285714286
girls,9A,S3,5ab9590603f59c46,Emily Pinson,Jesuit,2.0,3,1,0,0,29.0,27.0,0.9310344827586207,1.6521679795857325,25.347832020414266,0.75,-0.18103448275862066
girls,5A,S2,bdb6a7f6d5dfbb6b,Morgan Angel,Clover,2.0,3,1,0,0,30.0,28.0,0.9333333333333333,1.7591176434337323,26.240882356566267,0.75,-0.18333333333333335
boys,4A,D1,7c63e2c9918f830a,Drake Hamilton,Basalt,9.0,3,1,0,0,16.0,15.0,0.9375,0.24996934132210513,14.750030658677895,0.75,-0.1875
girls,8A,D1,9b2bcb3c9cd594d7,Alicia Diaz,Minnesota City,3.0,3,1,0,0,17.0,16.0,0.9411764705882353,-0.3122907842977821,16.312290784297783,0.75,-0.19117647058823528
boys,6A,S1,61f3e666781f7751,Henry King,Springfield,3.0,3,1,0,0,18.0,17.0,0.9444444444444444,-0.17172366179469867,17.171723661794697,0.75,-0.19444444444444442
girls,2A,S2,d5d48a07eebaa1fb,Leah Martin,Pine Eagle,5.0,3,1,0,0,18.0,17.0,0.9444444444444444,0.685456667861522,16.314543332138477,0.75,-0.19444444444444442
girls,3A,S2,effe18536eb515ae,Hallie Carmona,Veles Park,5.0,3,1,0,0,18.0,17.0,0.9444444444444444,0.22494231310441204,16.77505768689559,0.75,-0.19444444444444442
girls,8A,S3,25a7cbf4cb767b5e,Zoe Wilson,Marshfield Prep,4.0,3,1,0,0,19.0,18.0,0.9473684210526315,0.9932451849152433,17.006754815084758,0.75,-0.19736842105263153
boys,2A,S3,e220151d4938749f,Miles Woodall,Texas Beach,2.0,4,1,0,0,21.0,21.0,1.0,1.1976247565719247,19.802375243428074,0.8,-0.19999999999999996
boys,3A,D1,5c3105422781ec4c,Merrimon Pauley,Quarmont,3.0,4,1,0,0,21.0,21.0,1.0,1.9755645197677376,19.024435480232263,0.8,-0.19999999999999996
boys,4A,D1,c07fed801debf2d1,Noah Naqvi,Beacon Hill,4.0,4,1,0,0,10.0,10.0,1.0,0.6913205348320718,9.308679465167929,0.8,-0.19999999999999996
boys,5A,D1,0e6f76f5097fcc31,Jeremiah Davis,Bush,3.0,4,1,0,0,15.0,15.0,1.0,1.0971780033940617,13.902821996605939,0.8,-0.19999999999999996
boys,5A,S1,32574f4b4694217c,Stuart Kang,Star City,2.0,4,1,0,0,20.0,20.0,1.0,1.828098643681289,18.17190135631871,0.8,-0.19999999999999996
boys,5A,S1,83f4b528a5178070,Brooks Bickley,Morne Caribou Polytechnic,9.0,4,1,0,0,14.0,14.0,1.0,2.3422758880600703,11.65772411193993,0.8,-0.19999999999999996
boys,7A,D1,231402b393753f18,Martin Jones,Romero-Finniski,1.0,4,1,0,1,14.0,14.0,1.0,0.6160177304956462,13.383982269504354,0.8,-0.19999999999999996
boys,7A,D1,7a77cad041cea9b1,Ian Recio,Baptist,3.0,4,1,0,0,10.0,10.0,1.0,0.18013096684676178,9.819869033153239,0.8,-0.19999999999999996
boys,9A,S1,a87d9a7608ec2da2,Logan Almonte,Mickey Mantle,1.0,4,1,0,0,29.0,29.0,1.0,2.5267496963860965,26.473250303613902,0.8,-0.19999999999999996
boys,Group 1,S1,560fb1c024a076df,Sebastian Smith,Terrace Park,1.0,4,1,0,0,27.0,27.0,1.0,2.5242759084760955,24.475724091523904,0.8,-0.19999999999999996
boys,Group 2,D1,5cd4c652431dd30b,Charles Muller,Dawkins,4.0,4,1,0,0,11.0,11.0,1.0,0.277783662204943,10.722216337795057,0.8,-0.19999999999999996
boys,Group 2,D1,948922e156ef88bf,Max Smith,Dawkins,4.0,4,1,0,0,17.0,17.0,1.0,1.3341811721110863,15.665818827888915,0.8,-0.19999999999999996
girls,9A,S2,a75e1ba56e85f145,Mari Caldentey,Notre Dame,8.0,4,1,0,0,13.0,13.0,1.0,0.3708293141467205,12.62917068585328,0.8,-0.19999999999999996
girls,1A,S1,73b63f43610644dd,Evalyn Gamble,Klickitat,2.0,3,1,0,0,20.0,19.0,0.95,-0.2418902965387103,19.24189029653871,0.75,-0.19999999999999996
girls,3A,S2,562c3bbd661c5991,Zuri Dailey,Horseshoe Bend,6.0,3,1,0,0,20.0,19.0,0.95,0.10410001382580414,18.895899986174197,0.75,-0.19999999999999996
girls,5A,S1,d39ff5bc45e78e61,Olivia Navarro,Clover,5.0,3,1,0,0,20.0,19.0,0.95,1.1392084924343449,17.860791507565654,0.75,-0.19999999999999996
boys,3A,S2,e993558fed3c1abb,Liam Darby,Barclay,6.0,3,1,0,0,21.0,20.0,0.9523809523809523,2.3928057794389606,17.60719422056104,0.75,-0.20238095238095233
