gender,date,dual_id,phase,slot,program_id,opp_program_id,player_id,opp_id,rating,opp_rating,win,p,score,wae,gap,name,opp_name,grade,opp_grade,style,opp_style,program_name,group,opp_program_name,opp_group,pair_key
boys,2086-08-07,jhdual:7934b333b618f998,early,S2,The Dalles High|boys,Beacon Hill|boys,755aa753c9774be7,6b6572b5dcbcb224,53.0,77.0,1,0.05431837953688058,"7-5, 6-2",0.9456816204631194,-24.0,Sigit Solo,Lucas Collins,12,12,serve_first,aggressive_baseliner,The Dalles,5A,Beacon Hill,4A,6b6572b5dcbcb224|755aa753c9774be7
girls,2086-03-04,jhdual:e73ef3835ee53cda,early,S3,Kelford|girls,Marcus Price North|girls,89c3442208f5867b,53949c64992c8928,47.0,71.0,1,0.05171319007025387,"7-6, 4-6, 6-4",0.9482868099297461,-24.0,Carlie Chase,Marissa Westbrook,11,12,balanced,balanced,Kelford,5A,Driftwood,4A,53949c64992c8928|89c3442208f5867b
girls,2086-04-06,jhdual:30dc7e647b55ca6d,showcase_pod,S4,Gilhooly|girls,Villard|girls,f93d6111ad580d67,6fd502fd72a7432d,42.0,66.0,1,0.05171319007025387,9-7,0.9482868099297461,-24.0,Lucy Schmitt,Jessica Cuellar,12,10,aggressive_baseliner,aggressive_baseliner,Gilhooly,2A,Villard,2A,6fd502fd72a7432d|f93d6111ad580d67
boys,2086-09-07,jhdual:514ecd650dda7300,regular,S3,James Gaines|boys,Alejandro Zamora|boys,a934cd15fa3e52e2,cd0e07c5dcf647b3,57.0,81.0,1,0.05431837953688058,"6-4, 2-6, 6-1",0.9456816204631194,-24.0,Greyson Cross,Leonardo Ammon,11,10,counterpuncher,pusher,Rogue Valley,9A,Morgan Park,9A,a934cd15fa3e52e2|cd0e07c5dcf647b3
boys,2086-09-07,jhdual:0e5fec0b250313bf,showcase_pod,S3,Hetfield|boys,Nicolás Quiñones|boys,dccd872a8b2f5160,e5384bd83cd48a89,43.0,67.0,1,0.05431837953688058,9-8,0.9456816204631194,-24.0,Dylan Vaughn,Gideon Campbell,12,10,serve_first,junkballer,Brynildson Hill,Group 3,Stonehaven,8A,dccd872a8b2f5160|e5384bd83cd48a89
girls,2086-03-28,jhdual:90e4c82d097a2f91,regular,S2,Indigo Rim|girls,Edith Hart|girls,b2b8c1fc12efa089,d2d708977f69bfd1,61.0,85.0,1,0.05171319007025387,"7-5, 6-3",0.9482868099297461,-24.0,Jessica Vega,Brylee Garza,12,12,all_court,counterpuncher,Indigo Rim,7A,Bellarmine Prep,7A,b2b8c1fc12efa089|d2d708977f69bfd1
boys,2086-09-24,jhdual:555a2865c39c4b89,regular,S2,Anya Orlov|boys,Coastal Christian|boys,bb195e53839ff11c,f73dafb277e9b8fb,57.0,81.0,1,0.05431837953688058,"6-4, 6-3",0.9456816204631194,-24.0,Alejandro Jones,Max Tyndall,11,10,serve_and_volley,pusher,Riviere Salee,1A,Coastal Christian,1A,bb195e53839ff11c|f73dafb277e9b8fb
girls,2086-04-13,jhdual:10266d916eae859e,regular,S2,Viktor Gromov|girls,Amaia Etxeberria|girls,085087620c11ca21,f2a4976b36a6d6ae,58.0,82.0,1,0.05171319007025387,"6-7, 6-2, 7-5",0.9482868099297461,-24.0,Glory Olsson,Isabel Morgan,12,12,counterpuncher,serve_first,Armour Fields,Group 1,Boyle Heights,Group 1,085087620c11ca21|f2a4976b36a6d6ae
boys,2086-08-07,jhdual:650ffec0e255552a,early,S5,Santa Laura North|boys,Quarmont|boys,27aac9a630d54244,aa8eaaa46cf4f3af,41.0,65.0,1,0.05431837953688058,"6-4, 6-4",0.9456816204631194,-24.0,Liam Winters,Omar Carroll,12,10,balanced,all_court,Janeaway,4A,Quarmont,3A,27aac9a630d54244|aa8eaaa46cf4f3af
boys,2086-09-25,jhdual:1cc2854d33a1d7c8,regular,S2,Belyakov School of Science and Industry|boys,Belyakov Environmental Sciences Academy|boys,2da042ab11435eb2,4ad06db2528c23da,56.0,80.0,1,0.05431837953688058,"1-6, 7-6, 6-3",0.9456816204631194,-24.0,Zander Steele,Andrew James,11,11,serve_first,pusher,Kongisburg,8A,Friendship City,9A,2da042ab11435eb2|4ad06db2528c23da
girls,2086-03-18,jhdual:6f65297709a2db1a,regular,S3,Nerea Urrutia|girls,Mabryville|girls,a2699050c0b4a933,e9adf51ae9138da9,43.0,66.0,1,0.03373910610375541,"4-6, 6-2, 1-6",0.9662608938962446,-23.0,Katie Williams,Pam Smashey,11,12,serve_first,all_court,Blue Valley,Group 3,Virginia City,Group 3,a2699050c0b4a933|e9adf51ae9138da9
boys,2086-09-16,jhdual:a93de9fc75e2e5fe,regular,S1,New Leiden Classical Academy|boys,New Leiden|boys,183e40d3932d8154,3403a71b8da38017,48.0,71.0,1,0.034297022419330525,"6-7, 6-7",0.9657029775806695,-23.0,Christopher Bass,Sandy Ciamarra,12,10,counterpuncher,all_court,Vermeer,3A,New Leiden,3A,183e40d3932d8154|3403a71b8da38017
girls,2086-03-22,jhdual:883c16f354f1cfdd,regular,S2,Martin Luther|girls,Free Hill|girls,e17171bd11de5f04,5066f149232ed7e3,48.0,71.0,1,0.05865297946677692,"6-4, 6-7, 6-3",0.9413470205332231,-23.0,Andrea Perkins,Braelyn Gomez,11,12,aggressive_baseliner,counterpuncher,King,1A,Free Hill,1A,5066f149232ed7e3|e17171bd11de5f04
boys,2086-09-14,jhdual:c75d88feb967bdd5,regular,S1,Calder|boys,Dry Lake|boys,85517eb9ac239b27,a4ab05b7af6f972f,36.0,59.0,1,0.0615004330320731,"7-6, 6-7, 6-4",0.9384995669679269,-23.0,John Pina,Kyrie Richardson,11,12,junkballer,serve_first,Calder,6A,Dry Lake,6A,85517eb9ac239b27|a4ab05b7af6f972f
boys,2086-09-19,jhdual:de106fe6477180da,regular,S3,Prune Springs|boys,Presentation Academy|boys,49875c533d84773a,02133b70b36121be,40.0,63.0,1,0.034297022419330525,"4-6, 3-6",0.9657029775806695,-23.0,Maddox Jones,Zachary Guevara,10,12,aggressive_baseliner,counterpuncher,Prune Springs,4A,Garrow North,3A,02133b70b36121be|49875c533d84773a
boys,2086-09-07,jhdual:2ccc79f1a7e5e1ae,regular,S1,Belyakov School of Science and Industry|boys,Minnesota City|boys,1b6a13f21a77204f,9704a208b7abca52,59.0,82.0,1,0.0615004330320731,"6-4, 7-6",0.9384995669679269,-23.0,Zachariah Castillo,Martin Pavlov,9,12,balanced,serve_first,Kongisburg,8A,Minnesota City,8A,1b6a13f21a77204f|9704a208b7abca52
girls,2086-03-25,jhdual:baed440e0d353cf8,regular,S1,Milldale Union|girls,Kendricks Landing|girls,ca42e9db2ea09535,19c5521c451952eb,34.0,57.0,1,0.05865297946677692,"6-4, 6-2",0.9413470205332231,-23.0,Kelsey Obando,Melyssa Haugen,10,10,counterpuncher,pusher,Sotkamo Union,Group 3,Kendricks Landing,Group 3,19c5521c451952eb|ca42e9db2ea09535
girls,2086-05-08,jhdual:8f2b8c13d81b98b1,sectional,S1,Madrigal|girls,Westover|girls,fd2601e80ae4ca43,850b22ab5b3eb672,58.0,81.0,1,0.05865297946677692,"6-3, 2-6, 6-2",0.9413470205332231,-23.0,Izabella Gardea,Najah Efobi,11,11,balanced,counterpuncher,Madrigal,8A,Westover,8A,850b22ab5b3eb672|fd2601e80ae4ca43
girls,2086-03-13,jhdual:4c7d17960fb06efc,regular,S1,Jon Etxeberria North|girls,Northside Christian North|girls,8104d8a7e916d059,a3f1812644aaf094,70.0,93.0,1,0.05865297946677692,"1-6, 6-4, 6-3",0.9413470205332231,-23.0,Lillian Carroll,Aurora Perez,12,11,counterpuncher,serve_first,Chickasaw,Group 2,Toussaint,Group 2,8104d8a7e916d059|a3f1812644aaf094
girls,2086-03-05,jhdual:058bfe5363cded7c,early,S4,Ashbury West|girls,St. Sebastian Prep North|girls,0d0307b7cb298c6f,f955eac953bc0a2e,51.0,74.0,1,0.05865297946677692,"6-4, 2-6, 6-3",0.9413470205332231,-23.0,Mckenna Hartley,Liliana Piedra,10,10,counterpuncher,serve_first,Laurel Park,9A,Sherwood Bench,8A,0d0307b7cb298c6f|f955eac953bc0a2e
girls,2086-03-19,jhdual:a25d8e2b9add130f,regular,S3,Norstead|girls,Mabryville|girls,8f76c89d51b15210,e9adf51ae9138da9,43.0,66.0,1,0.05865297946677692,"6-3, 6-3",0.9413470205332231,-23.0,Kimberly McGahee,Pam Smashey,9,12,counterpuncher,all_court,Norstead,Group 3,Virginia City,Group 3,8f76c89d51b15210|e9adf51ae9138da9
girls,2086-03-26,jhdual:fcfa7c4846e1244f,regular,S3,Octavia Butler|girls,Commonwealth|girls,15f502c625ee4a03,7170a1c8f388bba3,54.0,77.0,1,0.05865297946677692,"6-1, 6-4",0.9413470205332231,-23.0,Myra Endo,Keisha Nantze,9,10,pusher,aggressive_baseliner,Butler,9A,Commonwealth,9A,15f502c625ee4a03|7170a1c8f388bba3
boys,2086-08-17,jhdual:1b69fff708e6479d,regular,S2,Ninemile|boys,Millview|boys,29feaf30a73f8aec,136e3574177ca1ce,44.0,67.0,1,0.034297022419330525,"4-6, 6-2, 1-6",0.9657029775806695,-23.0,Obadiah Kruger,Atticus Underwood,10,12,aggressive_baseliner,all_court,Ninemile,Group 3,Kuusamo,Group 3,136e3574177ca1ce|29feaf30a73f8aec
boys,2086-09-07,jhdual:95d8fd02ec1ab266,showcase_pod,S1,Sofia Romanov|boys,Dry Lake|boys,e1175124d40401b9,8777031108ac52bd,38.0,61.0,1,0.034297022419330525,7-9,0.9657029775806695,-23.0,Gage Reynoso,Colton Hetzel,12,11,aggressive_baseliner,serve_first,Chesapeake,8A,Dry Lake,6A,8777031108ac52bd|e1175124d40401b9
boys,2086-08-24,jhdual:7be479f92db57d65,regular,S2,Owl Canyon|boys,Three Saints|boys,a83de519b51feabc,a025d37ff4fb5c0a,48.0,71.0,1,0.0615004330320731,"1-6, 6-3, 6-4",0.9384995669679269,-23.0,Jack Rising,Aiden Ferguson,12,11,balanced,serve_first,Owl Canyon,3A,Three Saints,4A,a025d37ff4fb5c0a|a83de519b51feabc
girls,2086-03-04,jhdual:1ea4b5e2ef7bab0c,early,S2,Paul Robeson|girls,Ashbury Central North|girls,ab0a15e644ce341c,05ec06ee0a113157,54.0,77.0,1,0.05865297946677692,"2-6, 6-4, 6-2",0.9413470205332231,-23.0,Denise Barker,Sophia Moore,9,12,aggressive_baseliner,all_court,Robeson,Group 1,Kishwaukee,Group 2,05ec06ee0a113157|ab0a15e644ce341c
boys,2086-08-21,jhdual:93a4c52a4390b04c,regular,S3,Redfork West|boys,Chaminade|boys,ff1e24eb79c1c6d8,4d987a95895990e4,56.0,79.0,1,0.0615004330320731,"7-6, 7-5",0.9384995669679269,-23.0,Reece Denman,Dashawn Cunningham,11,12,aggressive_baseliner,aggressive_baseliner,Redfork West,6A,Chaminade,6A,4d987a95895990e4|ff1e24eb79c1c6d8
girls,2086-04-22,jhdual:8aece01a5644f460,regular,S2,St. Raphael College Prep|girls,Rimrock|girls,a994347a49de8f65,b3a944309d1d0977,42.0,65.0,1,0.03373910610375541,"3-6, 5-7",0.9662608938962446,-23.0,Addyson Jordan,Agueda Rendon,10,11,serve_and_volley,serve_first,Elk Bluff West,Group 3,Rimrock,Group 3,a994347a49de8f65|b3a944309d1d0977
boys,2086-09-19,jhdual:ea1a1f1011a8a200,regular,S3,Sherman High|boys,Caswell Depot High|boys,7e2dd4e0b4f7ee65,5c7d8c1b47894381,49.0,72.0,1,0.0615004330320731,"6-4, 6-3",0.9384995669679269,-23.0,Rodney Lumpkin,Koen Henry,11,10,counterpuncher,serve_first,Sherman,2A,Cherry Hill North,2A,5c7d8c1b47894381|7e2dd4e0b4f7ee65
boys,2086-08-13,jhdual:8cb75f61b6536fe4,regular,S2,Olivet Regional|boys,Tunnelwood|boys,05c194f8dd8cb77a,4547f31f0900ff98,43.0,66.0,1,0.0615004330320731,"6-4, 2-6, 6-2",0.9384995669679269,-23.0,Mustapha Yahaya,Mason De La Cruz,11,11,all_court,counterpuncher,Silva,3A,Tunnelwood,3A,05c194f8dd8cb77a|4547f31f0900ff98
boys,2086-09-13,jhdual:4c5f81694e2c690c,showcase_tiered,S2,Perryville Civic Leadership Academy|boys,Drayfield|boys,5c53d8f1bb6fd85f,541a02829e681272,42.0,65.0,1,0.0615004330320731,"4-6, 6-4, 6-4",0.9384995669679269,-23.0,Emil Sedláček,Ayden Costanzo,10,12,counterpuncher,counterpuncher,Perry Green,5A,Drayfield,Group 2,541a02829e681272|5c53d8f1bb6fd85f
boys,2086-08-30,jhdual:abd545d54d3f2de0,regular,S3,Harlan Tillman|boys,Alejandro Zamora|boys,af4997f8c930dcd2,555100bbdf63a0fe,62.0,85.0,1,0.0615004330320731,"6-4, 7-5",0.9384995669679269,-23.0,Waylon Pineda,Harley Reynolds,10,9,balanced,all_court,Xavier College Prep,8A,Morgan Park,9A,555100bbdf63a0fe|af4997f8c930dcd2
boys,2086-09-13,jhdual:315c8381858535cf,regular,S1,Puerto Gallego|boys,Janice Cole|boys,93c4a00f5ee154fc,84b768da3be48925,41.0,64.0,1,0.0615004330320731,"7-6, 1-6, 6-4",0.9384995669679269,-23.0,Kingdon Joyce,Dylan Brandl,10,12,pusher,all_court,Puerto Gallego,6A,Fallon,6A,84b768da3be48925|93c4a00f5ee154fc
boys,2086-08-21,jhdual:436eefec08e55b9f,regular,S1,Mikel Echevarria|boys,Rio San Juan|boys,0aae0baa38bca528,06a786c4accfe618,55.0,78.0,1,0.0615004330320731,"5-7, 7-5, 6-3",0.9384995669679269,-23.0,Omari Kruger,Julius Pinto,11,12,aggressive_baseliner,all_court,Fir Valley,Group 1,Rio San Juan,Group 1,06a786c4accfe618|0aae0baa38bca528
girls,2086-03-14,jhdual:1928013af99bbb90,regular,S1,Imani Cross|girls,Las Palmas|girls,74f3a6493ac01709,cd5c4cbd264c0dc7,39.0,62.0,1,0.05865297946677692,"6-4, 7-6",0.9413470205332231,-23.0,Madison Gracia,Gabby Keating,12,12,counterpuncher,balanced,Apalachicola,8A,Tuscaloosa,8A,74f3a6493ac01709|cd5c4cbd264c0dc7
boys,2086-08-22,jhdual:06a2c2023d336311,regular,S1,Aurelia|boys,Rio San Juan|boys,e3d692fdbd7f8e7c,f9c5ea01030659b6,55.0,78.0,1,0.0615004330320731,"4-6, 6-4, 6-4",0.9384995669679269,-23.0,Matthew Liska,Brooks Jones,11,12,balanced,aggressive_baseliner,Aurelia,Group 1,Rio San Juan,Group 1,e3d692fdbd7f8e7c|f9c5ea01030659b6
boys,2086-09-16,jhdual:3feaff22b73f4a7a,regular,S2,St. Olga College Prep|boys,Clover Reach|boys,7df65c6e71a87b30,52dc628c73320606,49.0,72.0,1,0.0615004330320731,"1-6, 6-4, 7-6",0.9384995669679269,-23.0,Theodore Minter,Jose Thomas,11,12,counterpuncher,all_court,Mercer Latin,5A,Clover,5A,52dc628c73320606|7df65c6e71a87b30
girls,2086-03-20,jhdual:21ec609a8aa2d027,regular,S1,Vasquez North|girls,Indigo Bend|girls,f47b482b3eedea87,c064694aff831ec9,56.0,79.0,1,0.05865297946677692,"7-5, 6-4",0.9413470205332231,-23.0,Olivia Hudson,Presley McClanahan,12,11,all_court,balanced,Fontainebleau,4A,Indigo Bend,4A,c064694aff831ec9|f47b482b3eedea87
girls,2086-03-27,jhdual:e10fffd2be9e977a,regular,S1,Janice Bennett|girls,Netherwood|girls,2ac28d49d9558a88,018a676dd16a49fe,56.0,79.0,1,0.05865297946677692,"7-6, 7-5",0.9413470205332231,-23.0,Amy Schieffelin,Adrianna Taft,11,10,aggressive_baseliner,balanced,Calvary Christian,3A,Netherwood,2A,018a676dd16a49fe|2ac28d49d9558a88
boys,2086-09-13,jhdual:723be34ef7a31f21,regular,S2,St. Olga College Prep|boys,Olive Reach|boys,7df65c6e71a87b30,9032bb0516b46de8,49.0,72.0,1,0.0615004330320731,"6-2, 6-3",0.9384995669679269,-23.0,Theodore Minter,Matthew Jenny,11,10,counterpuncher,all_court,Mercer Latin,5A,Mendelssohn,5A,7df65c6e71a87b30|9032bb0516b46de8
girls,2086-04-12,jhdual:b35c6e8e2b82af33,regular,S2,Peregrine School|girls,Ciderhaven|girls,b3e20df7950db4cb,b293edab9a11483a,65.0,87.0,1,0.038364399794515,"4-6, 6-0, 3-6",0.961635600205485,-22.0,Leona Smith,Eve Villarreal,11,10,aggressive_baseliner,all_court,Peregrine,3A,Ciderhaven,3A,b293edab9a11483a|b3e20df7950db4cb
girls,2086-04-20,jhdual:a941984a16ab3316,regular,S3,Bell|girls,Santa Michaela Harbor Gate|girls,9b228a6b60fbd708,bbcb20651b1a2512,48.0,70.0,1,0.038364399794515,"6-3, 4-6, 6-7",0.961635600205485,-22.0,Shaniqua Moga,Brenna Yoder,9,12,serve_first,counterpuncher,Bell,8A,Tidegate,8A,9b228a6b60fbd708|bbcb20651b1a2512
girls,2086-04-17,jhdual:a74ae6fbef31e861,regular,S1,Katherine Whitaker|girls,Navrang|girls,2b970106a555ef06,81d5530569c9691f,39.0,61.0,1,0.038364399794515,"6-2, 4-6, 3-6",0.961635600205485,-22.0,Damiana Trejo,Connie Ketchum,12,10,all_court,serve_and_volley,Brookside,6A,Navrang,6A,2b970106a555ef06|81d5530569c9691f
girls,2086-04-13,jhdual:df39a2d38f1c9b9b,regular,S2,Starlight School of Science and Industry|girls,Adela Villaseñor|girls,c872c88ddae24ac2,d38d0be2accc2b54,33.0,55.0,1,0.0664588038363559,"5-7, 6-4, 6-4",0.9335411961636441,-22.0,Noha Elsayed,Sarah King,12,9,balanced,all_court,Observatory,7A,Cape Jean,7A,c872c88ddae24ac2|d38d0be2accc2b54
girls,2086-03-27,jhdual:35ffebe279228490,regular,S3,Llerena East|girls,Lucía Quiñones|girls,8ecea79c80acf87d,8396400b3fc903ea,37.0,59.0,1,0.0664588038363559,"2-6, 6-2, 6-3",0.9335411961636441,-22.0,Valentina Huynh,Chloe Hagey,10,10,all_court,aggressive_baseliner,Juniper Well,5A,Edgewater,4A,8396400b3fc903ea|8ecea79c80acf87d
boys,2086-08-12,jhdual:e5bef4e7089df143,regular,S2,Belmonte Civic Leadership Academy|boys,River Plain|boys,0882b95fd7af91a7,4b6b3293543c6017,54.0,76.0,1,0.06956225581513781,"7-6, 2-6, 6-4",0.9304377441848621,-22.0,Weston Arango,Dexter Teague,10,12,counterpuncher,aggressive_baseliner,Keeler,9A,Kinnickinny,9A,0882b95fd7af91a7|4b6b3293543c6017
boys,2086-10-07,jhdual:ec1d565b837a8dbe,zonal,S4,Klara Marchand|boys,Belyakov Agricultural Sciences Academy|boys,ffb7872ce7c386f1,e26c1c777f115ed2,70.0,92.0,1,0.03894083087101374,"4-6, 0-6",0.9610591691289863,-22.0,Emmett Martin,Benjamin Michener,10,12,pusher,balanced,Meriwether,9A,Mickey Mantle,9A,e26c1c777f115ed2|ffb7872ce7c386f1
girls,2086-03-21,jhdual:c9f142cdf2eb31f5,regular,S2,Halfway House|girls,Los Remolinos Mission Bay|girls,7e15a5efa05434a0,abcee93340c9c1a9,44.0,66.0,1,0.038364399794515,"6-3, 4-6, 6-7",0.961635600205485,-22.0,Melanie Wray,Mary Gorman,11,11,all_court,balanced,Halfway House,2A,Estuary Bay,2A,7e15a5efa05434a0|abcee93340c9c1a9
girls,2086-03-23,jhdual:ab327d179bc0f9af,regular,S1,Villard|girls,Draybrook Union|girls,f18559125e2b9eb6,e94a7bd7f5753a17,75.0,97.0,1,0.0664588038363559,"1-6, 7-6, 6-2",0.9335411961636441,-22.0,Aubree Montemayor,Natalia Carter,12,12,balanced,all_court,Villard,2A,Draybrook Union,2A,e94a7bd7f5753a17|f18559125e2b9eb6
girls,2086-04-01,jhdual:a5567b6b02522d60,regular,S3,Foundry High|girls,Coolidge|girls,5710a260aa51ea6c,5f11011c6cdcf533,37.0,59.0,1,0.0664588038363559,"6-2, 6-3",0.9335411961636441,-22.0,Anna Fronk,Daniella Mears,11,12,all_court,aggressive_baseliner,Esperanza,9A,Seagrove,9A,5710a260aa51ea6c|5f11011c6cdcf533
girls,2086-04-25,jhdual:54e307a4c92c02e7,regular,S2,Oscar Michaeux|girls,Weller Regional|girls,ac53329e39db33b7,1ef6ad654adb5ff5,48.0,70.0,1,0.0664588038363559,"3-6, 6-3, 6-1",0.9335411961636441,-22.0,Giovanna Montelongo,Summer Robeson,11,10,aggressive_baseliner,aggressive_baseliner,Michaeux,Group 3,Yandell,Group 3,1ef6ad654adb5ff5|ac53329e39db33b7
girls,2086-04-20,jhdual:b81b89e1220a2443,regular,S3,Money|girls,Wyoming Valley|girls,cb9dedf3d2b49f46,a5f38a5767eedbbc,45.0,67.0,1,0.0664588038363559,"3-6, 6-4, 7-5",0.9335411961636441,-22.0,Branka Davidovac,Nandi Sharpe,10,11,serve_and_volley,serve_and_volley,Money,Group 2,Wyoming Valley,Group 2,a5f38a5767eedbbc|cb9dedf3d2b49f46
boys,2086-08-21,jhdual:c88d2b157f4cdc4b,regular,S2,Orellana Treasure Valley|boys,Snowline|boys,6270c8ef1a99f2c3,83d7234ab495bfe4,43.0,65.0,1,0.06956225581513781,"7-5, 6-1",0.9304377441848621,-22.0,Keenan Boyd,Giovanni Love,12,12,counterpuncher,balanced,Treasure Valley,9A,Snowline,9A,6270c8ef1a99f2c3|83d7234ab495bfe4
boys,2086-08-21,jhdual:c88d2b157f4cdc4b,regular,S3,Orellana Treasure Valley|boys,Snowline|boys,3a981a4b900cdd68,a9e03a37b3ace06d,43.0,65.0,1,0.06956225581513781,"6-4, 2-6, 6-4",0.9304377441848621,-22.0,Xavier Hinton,Raylan Wagner,12,12,serve_first,serve_first,Treasure Valley,9A,Snowline,9A,3a981a4b900cdd68|a9e03a37b3ace06d
boys,2086-08-07,jhdual:600851d30d1fb25f,regular,S2,Telfair Country Day School|boys,Snowline|boys,e0d07dc4cffb2ee6,deb7908e42d4a20b,47.0,69.0,1,0.06956225581513781,"2-6, 7-5, 6-4",0.9304377441848621,-22.0,Uriah Garcia,Kaeden Williams,11,12,all_court,balanced,Telfair Country Day,9A,Snowline,9A,deb7908e42d4a20b|e0d07dc4cffb2ee6
boys,2086-08-16,jhdual:cb91505d0136bd25,regular,S2,Nicolás Villalba|boys,Yelena Sokolov|boys,134126ff0b2de4ba,ada99426283a6cf8,64.0,86.0,1,0.06956225581513781,"6-4, 6-3",0.9304377441848621,-22.0,Royal Desantiago,Willie Hill,11,12,balanced,serve_first,Temescal,8A,Bowerstock,8A,134126ff0b2de4ba|ada99426283a6cf8
boys,2086-08-15,jhdual:592b9c3ba786e1a0,regular,S2,Hermiston High|boys,Pendleton High|boys,3bfa3cab2aa21ab3,29fe886c1edd908d,59.0,81.0,1,0.06956225581513781,"3-6, 6-3, 7-5",0.9304377441848621,-22.0,Isaiah Barajas,Rodmond Falconi,12,12,counterpuncher,all_court,Hermiston,5A,Pendleton,5A,29fe886c1edd908d|3bfa3cab2aa21ab3
boys,2086-09-19,jhdual:9d78249d601120e4,regular,S1,Port Veles|boys,Nathaniel Cross North|boys,cc54cdb39708ac8e,5854dd4c3f04eafb,68.0,90.0,1,0.06956225581513781,"6-0, 3-6, 7-6",0.9304377441848621,-22.0,Randy Mcdonald,Isaac Donato,12,12,all_court,balanced,Coltrane,5A,Miles Davis,5A,5854dd4c3f04eafb|cc54cdb39708ac8e
boys,2086-10-18,jhdual:154af7b7b23297f9,state,S3,Jean Lindgren North|boys,Oskar Bellini|boys,9a7911dc7a74a899,a722653c3c47317a,58.0,80.0,1,0.03894083087101374,"3-6, 6-3, 3-6",0.9610591691289863,-22.0,Ivan Evans,Patrick Tshibangu,10,12,counterpuncher,serve_first,Harrisburgh,9A,Notre Dame,9A,9a7911dc7a74a899|a722653c3c47317a
girls,2086-04-12,jhdual:8e0ca97bf9596d27,regular,S1,Latgaway|girls,Marian Browne|girls,3663537d534c18af,876a2123edf004a1,67.0,89.0,1,0.0664588038363559,"6-4, 1-6, 6-4",0.9335411961636441,-22.0,Collins Terrell,Cassidy Pace-Wilson,12,11,serve_first,balanced,Latgaway,Group 3,Riverview,Group 3,3663537d534c18af|876a2123edf004a1
boys,2086-08-15,jhdual:2cefad14fd9c60ce,regular,S1,Lake Esperanza South|boys,Thomas Jansen|boys,511ade635b9634af,823870da9a7c3447,62.0,84.0,1,0.06956225581513781,"6-4, 6-3",0.9304377441848621,-22.0,Leland Lebrun,Terrell Gauthier,10,10,serve_and_volley,balanced,Malheur Flat,7A,Lone Pine,7A,511ade635b9634af|823870da9a7c3447
boys,2086-09-20,jhdual:bb40b031f02b001b,regular,S2,Madrigal Maritime Academy|boys,St. Perpetua|boys,3e593ddfa0d34342,73fce05d511e181b,46.0,68.0,1,0.03894083087101374,"3-6, 6-3, 6-7",0.9610591691289863,-22.0,Brayson Diaz,Jaylon Thomsen,12,9,aggressive_baseliner,balanced,Maritime,6A,Farview,6A,3e593ddfa0d34342|73fce05d511e181b
girls,2086-04-06,jhdual:9ed6c126cf2d9a0a,showcase_pod,S3,Renata Adler|girls,Sofía Aranda|girls,5e60c922f1a9fb3a,132b0da7a83ae90b,50.0,72.0,1,0.038364399794515,5-8,0.961635600205485,-22.0,Lilah Rivera,Ashley McClellan,9,12,balanced,serve_first,Bracken,4A,Montclair,8A,132b0da7a83ae90b|5e60c922f1a9fb3a
girls,2086-03-14,jhdual:3d88709f9edcc7a8,regular,S1,Loomis City|girls,Blackpine|girls,7fec19c3152d8805,b2767fc9207472cb,61.0,83.0,1,0.0664588038363559,"6-1, 0-6, 6-2",0.9335411961636441,-22.0,Isabelle Sotelo,Alyssa Young,12,11,balanced,aggressive_baseliner,Loomis City,5A,Blackpine,5A,7fec19c3152d8805|b2767fc9207472cb
girls,2086-03-13,jhdual:d845b975372952ba,regular,S3,St. Casimir High School North|girls,Millview|girls,ea407516b8efb14a,56fd301d59a0cf93,41.0,63.0,1,0.0664588038363559,"6-4, 6-4",0.9335411961636441,-22.0,Braelyn Sherman,Maura Mortimer,12,12,counterpuncher,all_court,Casimir Creek,Group 3,Kuusamo,Group 3,56fd301d59a0cf93|ea407516b8efb14a
boys,2086-09-14,jhdual:d048b106840ea4a0,regular,S2,Umatilla High|boys,Providence Academy|boys,f79fd4fe6387736b,55bcc0fb9e5b4009,61.0,83.0,1,0.06956225581513781,"6-3, 6-7, 6-3",0.9304377441848621,-22.0,Nacho Solana,Sebastian Isak,12,12,aggressive_baseliner,serve_first,Umatilla,5A,Providence Academy,5A,55bcc0fb9e5b4009|f79fd4fe6387736b
girls,2086-03-25,jhdual:4b73fbde9c108360,regular,S1,Latgaway|girls,Marian Browne|girls,3663537d534c18af,876a2123edf004a1,67.0,89.0,1,0.038364399794515,"2-6, 6-4, 6-7",0.961635600205485,-22.0,Collins Terrell,Cassidy Pace-Wilson,12,11,serve_first,balanced,Latgaway,Group 3,Riverview,Group 3,3663537d534c18af|876a2123edf004a1
boys,2086-09-07,jhdual:0e5fec0b250313bf,showcase_pod,S1,Hetfield|boys,Nicolás Quiñones|boys,db23df12a36cded5,2316917743e80a3d,53.0,75.0,1,0.06956225581513781,8-4,0.9304377441848621,-22.0,Talon Tilton,Nova Emmons,12,12,aggressive_baseliner,all_court,Brynildson Hill,Group 3,Stonehaven,8A,2316917743e80a3d|db23df12a36cded5
girls,2086-03-20,jhdual:880c6cb24bb515cb,regular,S2,Ransom Spur|girls,Puerto Alma|girls,89a10dfc9ebe8aff,f67e1bebab60a87a,46.0,68.0,1,0.0664588038363559,"1-6, 6-2, 6-4",0.9335411961636441,-22.0,Tiiu Dorbek,Jade Ramos,11,10,aggressive_baseliner,all_court,Río Seco,2A,Puerto Alma,2A,89a10dfc9ebe8aff|f67e1bebab60a87a
